instructions:u,cycles:u
3587204,2404712
3278346,2262936
3497621,2410813
3493911,2407837
3638097,2422867
1489828,1006712
None,None
45391,39416
3257159,2273636
3521011,2406737
3442993,2411650
3447460,2414247
3525926,2413113
3432998,2410329
3414090,2395698
3517210,2415066
3444879,2406338
3438991,2406186
3524040,2410047
3412392,2375440
3510893,2408066
3573552,2402541
3512015,2406266
3507464,2403711
3508472,2353791
3506199,2405775
3505762,2404133
3585267,2404138
3535651,2363076
3626612,2404350
3692121,2402819
3106378,2094563
None,None
None,None
None,None
None,None
43933,38630
3114868,2195039
3394383,2407158
3507890,2415740
3451711,2415270
3450416,2408490
3518320,2409083
3412606,2394243
3441911,2413214
3542554,2375708
3562814,2409523
3555984,2408821
3575135,2406330
3445252,2382566
3422815,2373796
3605171,2408937
3561254,2416374
3430654,2330881
3619896,2378620
3603576,2401657
3634373,2421933
3672963,2391648
3625792,2407171
3629519,2410815
3322802,2152507
None,None
None,None
None,None
None,None
44263,37588
3586630,2402525
3609676,2401670
3678981,2401583
3570665,2380370
3613513,2403499
3663688,2402828
3535441,2373647
3590071,2407235
3682860,2403972
3618181,2406205
3615364,2385687
3651044,2402009
3584990,2401969
3632942,2382173
3639855,2400701
3642554,2402884
3703431,2394494
3686741,2411017
3675729,2403881
3690328,2365069
3626803,2387537
3659752,2401619
3723176,2395497
3394855,2215240
None,None
None,None
None,None
41806,41622
3622524,2406594
3695168,2399609
3605336,2402280
3578098,2381415
3710658,2406155
3656590,2405174
3610430,2376865
3745680,2405097
3676898,2399131
3645976,2365484
